"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_15","1326092308.18066","2012-01-09 06:58:28","1","14","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_37","1326092462.3634","2012-01-09 07:01:02","1","20","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Markets","Pack of Cigarettes (Marlboro)","bs::r"
"user_34","1326094327.55681","2012-01-09 07:32:07","1","11","United Kindom","Edinburg","Stabucks","","Markets","Pack of Cigarettes (Marlboro)","bs"
"user_11","1326094737.3432","2012-01-09 07:38:57","1","15","United Kindom","Edinburg","Tesco","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_32","1326096807.68262","2012-01-09 08:13:27","1","19","United Kindom","Edinburg","O2club","","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs"
"user_50","1326097373.7237","2012-01-09 08:22:53","0","1137","United Kindom","Edinburg","drink","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_25","1326099254.19738","2012-01-09 08:54:14","1","15","United Kindom","Glasgow","coffee","Mocca Coffee","Markets","Tomato (1kg)","h"
"user_22","1326101048.98552","2012-01-09 09:24:08","1","19","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","h"
"user_22","1326102246.90964","2012-01-09 09:44:06","1","17","United Kindom","Edinburg","coffee","","Markets","Tomato (1kg)","bs"
"user_11","1326105225.71955","2012-01-09 10:33:45","1","18","United Kindom","Edinburg","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_29","1326106251.34928","2012-01-09 10:50:51","1","9","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Men Leather Business Shoes","h"
"user_49","1326107641","2012-01-09 11:14:01","1","9","United Kindom","Edinburg","Train","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_14","1326108332.40369","2012-01-09 11:25:32","1","13","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_41","1326111301","2012-01-09 12:15:01","1","16","United Kindom","Edinburg","check","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_25","1326113083.15479","2012-01-09 12:44:43","1","14","United Kindom","Edinburg","Tesco","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_35","1326114276.66598","2012-01-09 13:04:36","1","19","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_8","1326115387.12381","2012-01-09 13:23:07","1","15","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_50","1326118136.44875","2012-01-09 14:08:56","1","14","United Kindom","Glasgow","Train","","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs"
"user_46","1326119440.68707","2012-01-09 14:30:40","1","19","United Kindom","Glasgow","drink","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_44","1326119655.98067","2012-01-09 14:34:15","1","14","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","h"
"user_2","1326119987.90617","2012-01-09 14:39:47","1","10","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","h"
"user_36","1326121963.91366","2012-01-09 15:12:43","1","15","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_23","1326124781.78519","2012-01-09 15:59:41","1","14","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_43","1326127342.11069","2012-01-09 16:42:22","1","13","United Kindom","Edinburg","Lidl","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_33","1326129719.91238","2012-01-09 17:21:59","1","16","United Kindom","Glasgow","Tesco","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_30","1326129773.69962","2012-01-09 17:22:53","1","11","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_1","1326131118.82917","2012-01-09 17:45:18","1","15","United Kindom","Glasgow","Tesco","","Markets","Pack of Cigarettes (Marlboro)","bs"
"user_29","1326133545.22666","2012-01-09 18:25:45","1","13","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_7","1326134207.22348","2012-01-09 18:36:47","1","16","United Kindom","Edinburg","Stabucks","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","r"
"user_16","1326135679.15028","2012-01-09 19:01:19","1","15","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_50","1326136789.06853","2012-01-09 19:19:49","1","14","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_10","1326138229.04578","2012-01-09 19:43:49","1","21","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Rice (white), (1kg)","bs::r"
"user_3","1326140020.608","2012-01-09 20:13:40","1","14","United Kindom","Glasgow","Train","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_6","1326140522.82331","2012-01-09 20:22:02","1","21","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_22","1326141335.38701","2012-01-09 20:35:35","1","16","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Domestic Beer (0.5 liter bottle)","bs::r"
"user_44","1326141345.46959","2012-01-09 20:35:45","1","17","United Kindom","Edinburg","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_41","1326142147.35709","2012-01-09 20:49:07","1","16","United Kindom","Glasgow","Stabucks","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_38","1326144391.13342","2012-01-09 21:26:31","1","7","United Kindom","Glasgow","check","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_6","1326145030.1346","2012-01-09 21:37:10","1","10","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_45","1326145098.91129","2012-01-09 21:38:18","1","14","United Kindom","Edinburg","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_39","1326147394.29363","2012-01-09 22:16:34","1","16","United Kindom","Edinburg","coffee","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","h"
"user_27","1326149593.47351","2012-01-09 22:53:13","1","18","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_11","1326152401.00281","2012-01-09 23:40:01","1","12","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_15","1326152584.68603","2012-01-09 23:43:04","1","17","United Kindom","Edinburg","check","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_17","1326158147.16518","2012-01-10 01:15:47","1","24","United Kindom","Glasgow","NSF Dentist","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_5","1326159712.43831","2012-01-10 01:41:52","1","16","United Kindom","Glasgow","NSF Dentist","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_36","1326162521.46083","2012-01-10 02:28:41","1","16","United Kindom","Glasgow","O2club","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_46","1326163381.26792","2012-01-10 02:43:01","1","10","United Kindom","Glasgow","Tesco","Mocca Coffee","Restaurants","Water (0.33 liter bottle)","bs::r"
"user_4","1326163619.13368","2012-01-10 02:46:59","1","14","United Kindom","Edinburg","drink","Cleaning","Markets","Tomato (1kg)","bs::r"
"user_38","1326164920.76328","2012-01-10 03:08:40","1","16","United Kindom","Glasgow","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_31","1326167320.00721","2012-01-10 03:48:40","1","17","United Kindom","Edinburg","NSF Dentist","Cleaning","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_28","1326167842.32649","2012-01-10 03:57:22","1","16","United Kindom","Glasgow","Stabucks","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_4","1326170233.53897","2012-01-10 04:37:13","1","10","United Kindom","Edinburg","O2club","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_6","1326170369.57171","2012-01-10 04:39:29","1","12","United Kindom","Edinburg","Train","Cleaning","Restaurants","Meal, Inexpensive Restaurant","bs::r"
"user_26","1326170635.467","2012-01-10 04:43:55","1","12","United Kindom","Glasgow","coffee","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_30","1326170942.12317","2012-01-10 04:49:02","1","17","United Kindom","Glasgow","drink","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_3","1326171269.23147","2012-01-10 04:54:29","1","19","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_16","1326171901","2012-01-10 05:05:01","1","12","United Kindom","Edinburg","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_11","1326174587.11002","2012-01-10 05:49:47","1","10","United Kindom","Edinburg","Stabucks","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_20","1326175013.7978","2012-01-10 05:56:53","1","20","United Kindom","Edinburg","Adil","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_29","1326176430.63745","2012-01-10 06:20:30","1","9","United Kindom","Edinburg","Tesco","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_24","1326178557.31009","2012-01-10 06:55:57","1","20","United Kindom","Edinburg","O2club","Cleaning","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_32","1326179081.62196","2012-01-10 07:04:41","1","19","United Kindom","Edinburg","Tesco","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_20","1326179456.55214","2012-01-10 07:10:56","1","10","United Kindom","Edinburg","Adil","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","h"
"user_22","1326181957.92778","2012-01-10 07:52:37","1","18","United Kindom","Glasgow","NSF Dentist","","Markets","Lettuce (1 head)","bs"
"user_46","1326183916.40885","2012-01-10 08:25:16","1","16","United Kindom","Glasgow","Tesco","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_6","1326186875.12169","2012-01-10 09:14:35","1","12","United Kindom","Glasgow","check","Cleaning","Markets","Onion (1kg)","bs::r"
"user_6","1326187272.39653","2012-01-10 09:21:12","1","10","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_12","1326189561.06556","2012-01-10 09:59:21","1","8","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","h"
"user_16","1326191609.95914","2012-01-10 10:33:29","1","21","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Markets","Oranges (1kg)","r"
"user_10","1326193277.09385","2012-01-10 11:01:17","1","19","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_11","1326194203.74856","2012-01-10 11:16:43","1","14","United Kindom","Glasgow","O2club","Cleaning","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_36","1326196534.95277","2012-01-10 11:55:34","1","11","United Kindom","Glasgow","Train","Cleaning","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","h"
"user_4","1326197877.85849","2012-01-10 12:17:57","1","12","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_5","1326200363.40009","2012-01-10 12:59:23","1","21","United Kindom","Glasgow","O2club","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_13","1326203060.85461","2012-01-10 13:44:20","1","8","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Cappuccino (regular)","bs::r"
"user_50","1326204265.73445","2012-01-10 14:04:25","1","17","United Kindom","Glasgow","Stabucks","","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs"
"user_6","1326205689.95543","2012-01-10 14:28:09","1","18","United Kindom","Edinburg","NSF Dentist","","Markets","Local Cheese (1kg)","bs"
"user_31","1326206046.21016","2012-01-10 14:34:06","1","13","United Kindom","Edinburg","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_43","1326207672.33139","2012-01-10 15:01:12","1","19","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","r"
"user_33","1326208097.0671","2012-01-10 15:08:17","1","9","United Kindom","Glasgow","coffee","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) Outside of Centre","r"
"user_29","1326208599.47488","2012-01-10 15:16:39","1","9","United Kindom","Edinburg","coffee","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_1","1326209896.43418","2012-01-10 15:38:16","1","17","United Kindom","Edinburg","NSF Dentist","","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs"
"user_35","1326211647.03678","2012-01-10 16:07:27","1","12","United Kindom","Glasgow","Stabucks","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_11","1326213096.15628","2012-01-10 16:31:36","1","11","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Markets","Lettuce (1 head)","bs::r"
"user_25","1326214741.36586","2012-01-10 16:59:01","1","12","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_49","1326215103.33418","2012-01-10 17:05:03","1","16","United Kindom","Glasgow","Adil","Mocca Coffee","Markets","Banana (1kg)","r"
"user_24","1326215732.71997","2012-01-10 17:15:32","1","13","United Kindom","Edinburg","coffee","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Cappuccino (regular)","bs::r"
"user_2","1326215780.58183","2012-01-10 17:16:20","1","10","United Kindom","Glasgow","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_24","1326216978.79415","2012-01-10 17:36:18","1","21","United Kindom","Edinburg","drink","Cleaning","Markets","Water (1.5 liter bottle)","bs::r"
"user_26","1326219137.88045","2012-01-10 18:12:17","1","13","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Markets","Loaf of Fresh White Bread (500g)","bs::r"
"user_1","1326220709.87176","2012-01-10 18:38:29","1","19","United Kindom","Edinburg","NSF Dentist","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_18","1326222302.22309","2012-01-10 19:05:02","1","16","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_1","1326224734.81516","2012-01-10 19:45:34","1","13","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Onion (1kg)","bs::r"
"user_24","1326225148.45798","2012-01-10 19:52:28","1","11","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
